"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PG","Michael Carter-Williams",5500,"LAC@Mil 08:00PM ET",24.279,"Mil"
"C","Clint Capela",5500,"Hou@Was 07:00PM ET",21.667,"Hou"
"SG","Alec Burks",5400,"NY@Uta 09:00PM ET",24.944,"Uta"
"PG","Goran Dragic",5300,"Mia@Cha 07:00PM ET",24.605,"Mia"
"SG","Khris Middleton",5300,"LAC@Mil 08:00PM ET",25.841,"Mil"
"PG","Tony Parker",5200,"SA@Tor 07:30PM ET",24.534,"SA"
"SG","O.J. Mayo",5200,"LAC@Mil 08:00PM ET",20.227,"Mil"
"PF","Markieff Morris",5200,"Orl@Pho 09:00PM ET",21.847,"Pho"
"PG","Zach LaVine",5200,"LAL@Min 08:00PM ET",25.675,"Min"
"PF","Terrence Jones",5100,"Hou@Was 07:00PM ET",22.297,"Hou"
"SF","Jeff Green",5000,"Mem@Det 07:30PM ET",19.345,"Mem"
"SG","Wesley Matthews",5000,"Atl@Dal 09:30PM ET",22.188,"Dal"
"PG","Jerryd Bayless",5000,"LAC@Mil 08:00PM ET",24.158,"Mil"
"C","Bismack Biyombo",5000,"SA@Tor 07:30PM ET",16.932,"Tor"
"PF","Nikola Mirotic",5000,"Chi@Bos 07:00PM ET",24.333,"Chi"
"PG","Dennis Schroder",5000,"Atl@Dal 09:30PM ET",21.477,"Atl"
"PG","D'Angelo Russell",5000,"LAL@Min 08:00PM ET",23.250,"LAL"
"SF","Thabo Sefolosha",4900,"Atl@Dal 09:30PM ET",20.778,"Atl"
"SG","Evan Turner",4900,"Chi@Bos 07:00PM ET",22.119,"Bos"
"SF","Kent Bazemore",4900,"Atl@Dal 09:30PM ET",24.338,"Atl"
"C","Gorgui Dieng",4900,"LAL@Min 08:00PM ET",20.325,"Min"
"SG","Rodney Hood",4900,"NY@Uta 09:00PM ET",22.103,"Uta"
"PF","Jabari Parker",4900,"LAC@Mil 08:00PM ET",18.563,"Mil"
"PF","Ersan Ilyasova",4800,"Mem@Det 07:30PM ET",19.170,"Det"
"PF","Trevor Booker",4800,"NY@Uta 09:00PM ET",16.132,"Uta"
"PG","Patrick Beverley",4800,"Hou@Was 07:00PM ET",16.661,"Hou"
"PF","Jon Leuer",4800,"Orl@Pho 09:00PM ET",18.580,"Pho"
"PF","Amir Johnson",4700,"Chi@Bos 07:00PM ET",21.262,"Bos"
"SF","T.J. Warren",4700,"Orl@Pho 09:00PM ET",18.738,"Pho"
"PG","Marcus Smart",4700,"Chi@Bos 07:00PM ET",23.278,"Bos"
"PF","Cody Zeller",4600,"Mia@Cha 07:00PM ET",17.722,"Cha"
"SG","Kentavious Caldwell-Pope",4600,"Mem@Det 07:30PM ET",23.420,"Det"
"C","Alex Len",4600,"Orl@Pho 09:00PM ET",16.227,"Pho"
"SG","Kyle Korver",4500,"Atl@Dal 09:30PM ET",21.013,"Atl"
"PF","Luis Scola",4500,"SA@Tor 07:30PM ET",19.648,"Tor"
"PG","Raymond Felton",4500,"Atl@Dal 09:30PM ET",19.125,"Dal"
"C","Joakim Noah",4500,"Chi@Bos 07:00PM ET",21.176,"Chi"
"C","Roy Hibbert",4500,"LAL@Min 08:00PM ET",22.631,"LAL"
"SG","Gerald Green",4500,"Mia@Cha 07:00PM ET",15.500,"Mia"
"PG","Lou Williams",4500,"LAL@Min 08:00PM ET",21.105,"LAL"
"PG","Cory Joseph",4500,"SA@Tor 07:30PM ET",19.330,"Tor"
"SF","Matt Barnes",4400,"Mem@Det 07:30PM ET",18.845,"Mem"
"SG","Arron Afflalo",4400,"NY@Uta 09:00PM ET",21.250,"NY"
"SG","Jeremy Lamb",4400,"Mia@Cha 07:00PM ET",22.724,"Cha"
"SG","Manu Ginobili",4300,"SA@Tor 07:30PM ET",22.132,"SA"
"C","Tyson Chandler",4300,"Orl@Pho 09:00PM ET",19.133,"Pho"
"SF","Luol Deng",4200,"Mia@Cha 07:00PM ET",20.192,"Mia"
"SF","Jared Dudley",4200,"Hou@Was 07:00PM ET",15.444,"Was"
"PG","Jose Calderon",4200,"NY@Uta 09:00PM ET",19.193,"NY"
"PG","Jeremy Lin",4200,"Mia@Cha 07:00PM ET",20.863,"Cha"
"C","Kelly Olynyk",4200,"Chi@Bos 07:00PM ET",18.625,"Bos"
"SG","J.J. Redick",4100,"LAC@Mil 08:00PM ET",18.500,"LAC"
"PG","Mario Chalmers",4100,"Mem@Det 07:30PM ET",19.444,"Mem"
"SF","Chandler Parsons",4100,"Atl@Dal 09:30PM ET",14.950,"Dal"
"PF","Dwight Powell",4100,"Atl@Dal 09:30PM ET",21.000,"Dal"
"PF","Donatas Motiejunas",4100,"Hou@Was 07:00PM ET",0.250,"Hou"
"PG","Trey Burke",4100,"NY@Uta 09:00PM ET",18.972,"Uta"
"SF","Mirza Teletovic",4100,"Orl@Pho 09:00PM ET",16.011,"Pho"
"SF","P.J. Tucker",4000,"Orl@Pho 09:00PM ET",15.977,"Pho"
"SG","Courtney Lee",4000,"Mem@Det 07:30PM ET",17.607,"Mem"
"PF","Taj Gibson",4000,"Chi@Bos 07:00PM ET",18.194,"Chi"
"PF","Andrew Nicholson",4000,"Orl@Pho 09:00PM ET",16.000,"Orl"
"PG","Brandon Jennings",4000,"Mem@Det 07:30PM ET",0,"Det"
"SF","Stanley Johnson",4000,"Mem@Det 07:30PM ET",16.273,"Det"
"PF","Nene Hilario",3900,"Hou@Was 07:00PM ET",17.604,"Was"
"SG","Danny Green",3900,"SA@Tor 07:30PM ET",17.500,"SA"
"SF","Justise Winslow",3900,"Mia@Cha 07:00PM ET",15.829,"Mia"
"PF","David West",3800,"SA@Tor 07:30PM ET",13.636,"SA"
"PG","Ty Lawson",3800,"Hou@Was 07:00PM ET",18.113,"Hou"
"C","Robin Lopez",3800,"NY@Uta 09:00PM ET",19.080,"NY"
"SF","Marcus Thornton",3800,"Hou@Was 07:00PM ET",18.224,"Hou"
"PF","John Henson",3800,"LAC@Mil 08:00PM ET",16.111,"Mil"
"PF","Nemanja Bjelica",3800,"LAL@Min 08:00PM ET",18.828,"Min"
"SG","Tyler Johnson",3800,"Mia@Cha 07:00PM ET",16.764,"Mia"
"SG","Austin Rivers",3800,"LAC@Mil 08:00PM ET",14.250,"LAC"
"SF","Aaron Gordon",3800,"Orl@Pho 09:00PM ET",18.888,"Orl"
"PF","Kris Humphries",3700,"Hou@Was 07:00PM ET",13.912,"Was"
"PF","Josh Smith",3700,"LAC@Mil 08:00PM ET",16.048,"LAC"
"C","Spencer Hawes",3700,"Mia@Cha 07:00PM ET",14.250,"Cha"
"SG","Langston Galloway",3700,"NY@Uta 09:00PM ET",19.045,"NY"
"PF","David Lee",3600,"Chi@Bos 07:00PM ET",14.921,"Bos"
"SG","Kevin Martin",3600,"LAL@Min 08:00PM ET",16.750,"Min"
"SG","Gary Neal",3600,"Hou@Was 07:00PM ET",16.324,"Was"
"PF","Boris Diaw",3600,"SA@Tor 07:30PM ET",14.795,"SA"
"PG","Aaron Brooks",3600,"Chi@Bos 07:00PM ET",15.636,"Chi"
"PG","Ramon Sessions",3600,"Hou@Was 07:00PM ET",16.303,"Was"
"PG","Patty Mills",3600,"SA@Tor 07:30PM ET",16.375,"SA"
"PF","Brandon Bass",3500,"LAL@Min 08:00PM ET",13.632,"LAL"
"SF","Corey Brewer",3500,"Hou@Was 07:00PM ET",13.833,"Hou"
"PG","Greivis Vasquez",3500,"LAC@Mil 08:00PM ET",17.047,"Mil"
"PF","Patrick Patterson",3500,"SA@Tor 07:30PM ET",14.261,"Tor"
"PF","JaMychal Green",3500,"Mem@Det 07:30PM ET",14.762,"Mem"
"SF","Lance Stephenson",3500,"LAC@Mil 08:00PM ET",12.788,"LAC"
"SG","Terrence Ross",3500,"SA@Tor 07:30PM ET",11.953,"Tor"
"SF","Tony Allen",3400,"Mem@Det 07:30PM ET",15.167,"Mem"
"SG","Nick Young",3400,"LAL@Min 08:00PM ET",14.028,"LAL"
"C","Frank Kaminsky",3400,"Mia@Cha 07:00PM ET",10.974,"Cha"
"SF","Shabazz Muhammad",3400,"LAL@Min 08:00PM ET",11.750,"Min"
"SF","Paul Pierce",3300,"LAC@Mil 08:00PM ET",10.300,"LAC"
"SF","Metta World Peace",3300,"LAL@Min 08:00PM ET",12.015,"LAL"
"PG","Kirk Hinrich",3300,"Chi@Bos 07:00PM ET",12.806,"Chi"
"PG","Devin Harris",3300,"Atl@Dal 09:30PM ET",15.663,"Dal"
"PF","Channing Frye",3300,"Orl@Pho 09:00PM ET",12.483,"Orl"
"PG","J.J. Barea",3300,"Atl@Dal 09:30PM ET",17.391,"Dal"
"PF","Josh McRoberts",3300,"Mia@Cha 07:00PM ET",11.132,"Mia"
"SF","Doug McDermott",3300,"Chi@Bos 07:00PM ET",13.611,"Chi"
"SF","Kyle Anderson",3300,"SA@Tor 07:30PM ET",8.875,"SA"
"PG","Jason Terry",3200,"Hou@Was 07:00PM ET",10.132,"Hou"
"C","Ryan Hollins",3200,"Hou@Was 07:00PM ET",5.063,"Was"
"PF","Charlie Villanueva",3200,"Atl@Dal 09:30PM ET",11.838,"Dal"
"PF","Anthony Tolliver",3200,"Mem@Det 07:30PM ET",12.321,"Det"
"PF","Jason Smith",3200,"Orl@Pho 09:00PM ET",11.567,"Orl"
"SG","Garrett Temple",3200,"Hou@Was 07:00PM ET",10.632,"Was"
"SF","Wesley Johnson",3200,"LAC@Mil 08:00PM ET",10.702,"LAC"
"PF","Brandan Wright",3200,"Mem@Det 07:30PM ET",14.571,"Mem"
"PF","Mike Scott",3200,"Atl@Dal 09:30PM ET",9.988,"Atl"
"SF","James Johnson",3200,"SA@Tor 07:30PM ET",8.603,"Tor"
"C","Nikola Pekovic",3200,"LAL@Min 08:00PM ET",0,"Min"
"PF","Kevin Seraphin",3200,"NY@Uta 09:00PM ET",11.542,"NY"
"SF","Tony Snell",3200,"Chi@Bos 07:00PM ET",12.750,"Chi"
"PF","Larry Nance Jr.",3200,"LAL@Min 08:00PM ET",10.563,"LAL"
"C","Dewayne Dedmon",3200,"Orl@Pho 09:00PM ET",13.679,"Orl"
"PG","Raul Neto",3200,"NY@Uta 09:00PM ET",11.958,"Uta"
"SG","Devin Booker",3200,"Orl@Pho 09:00PM ET",10.014,"Pho"
"PF","Kevin Garnett",3100,"LAL@Min 08:00PM ET",13.931,"Min"
"PF","Matt Bonner",3100,"SA@Tor 07:30PM ET",4.643,"SA"
"PG","Steve Blake",3100,"Mem@Det 07:30PM ET",11.389,"Det"
"SF","Tayshaun Prince",3100,"LAL@Min 08:00PM ET",7.550,"Min"
"SG","Rasual Butler",3100,"SA@Tor 07:30PM ET",7.403,"SA"
"PG","C.J. Watson",3100,"Orl@Pho 09:00PM ET",13.875,"Orl"
"SF","Luc Richard Mbah a Moute",3100,"LAC@Mil 08:00PM ET",4.211,"LAC"
"C","Aron Baynes",3100,"Mem@Det 07:30PM ET",10.909,"Det"
"SF","Lance Thomas",3100,"NY@Uta 09:00PM ET",10.568,"NY"
"C","Jeff Withey",3100,"NY@Uta 09:00PM ET",7.325,"Uta"
"SF","Derrick Williams",3100,"NY@Uta 09:00PM ET",12.381,"NY"
"C","Mike Muscala",3100,"Atl@Dal 09:30PM ET",10.641,"Atl"
"PG","Jerian Grant",3100,"NY@Uta 09:00PM ET",12.898,"NY"
"PG","Shabazz Napier",3100,"Orl@Pho 09:00PM ET",9.526,"Orl"
"SG","Joe Ingles",3100,"NY@Uta 09:00PM ET",7.750,"Uta"
"C","Boban Marjanovic",3100,"SA@Tor 07:30PM ET",6.114,"SA"
"SG","James Ennis",3100,"Mem@Det 07:30PM ET",2.625,"Mem"
"SF","P.J. Hairston",3100,"Mia@Cha 07:00PM ET",8.882,"Cha"
"C","Lucas Nogueira",3100,"SA@Tor 07:30PM ET",10.417,"Tor"
"PF","Trey Lyles",3100,"NY@Uta 09:00PM ET",5.500,"Uta"
"SG","Vince Carter",3000,"Mem@Det 07:30PM ET",9.300,"Mem"
"PG","Andre Miller",3000,"LAL@Min 08:00PM ET",13.861,"Min"
"PF","Louis Amundson",3000,"NY@Uta 09:00PM ET",6.150,"NY"
"SG","Alan Anderson",3000,"Hou@Was 07:00PM ET",0,"Was"
"C","Chris Andersen",3000,"Mia@Cha 07:00PM ET",4.417,"Mia"
"PG","Ronnie Price",3000,"Orl@Pho 09:00PM ET",8.438,"Pho"
"PF","Drew Gooden",3000,"Hou@Was 07:00PM ET",11.542,"Was"
"PF","Amar'e Stoudemire",3000,"Mia@Cha 07:00PM ET",9.000,"Mia"
"SF","Mike Dunleavy",3000,"Chi@Bos 07:00PM ET",0,"Chi"
"PF","Chris Copeland",3000,"LAC@Mil 08:00PM ET",4.533,"Mil"
"PF","Udonis Haslem",3000,"Mia@Cha 07:00PM ET",6.000,"Mia"
"SG","Sasha Vujacic",3000,"NY@Uta 09:00PM ET",9.875,"NY"
"PG","Beno Udrih",3000,"Mia@Cha 07:00PM ET",9.404,"Mia"
"PG","Brian Roberts",3000,"Mia@Cha 07:00PM ET",5.611,"Cha"
"PF","Joel Anthony",3000,"Mem@Det 07:30PM ET",3.813,"Det"
"PF","Tyler Hansbrough",3000,"Mia@Cha 07:00PM ET",6.969,"Cha"
"SG","Jodie Meeks",3000,"Mem@Det 07:30PM ET",2.000,"Det"
"SG","Sonny Weems",3000,"Orl@Pho 09:00PM ET",4.500,"Pho"
"C","JaVale McGee",3000,"Atl@Dal 09:30PM ET",8.417,"Dal"
"SG","Elijah Millsap",3000,"NY@Uta 09:00PM ET",4.556,"Uta"
"SF","Jeremy Evans",3000,"Atl@Dal 09:30PM ET",5.859,"Dal"
"C","Tiago Splitter",3000,"Atl@Dal 09:30PM ET",12.339,"Atl"
"SG","Justin Holiday",3000,"Atl@Dal 09:30PM ET",8.196,"Atl"
"SG","E'Twaun Moore",3000,"Chi@Bos 07:00PM ET",10.056,"Chi"
"C","Cole Aldrich",3000,"LAC@Mil 08:00PM ET",2.050,"LAC"
"C","Robert Sacre",3000,"LAL@Min 08:00PM ET",7.583,"LAL"
"C","DeJuan Blair",3000,"Hou@Was 07:00PM ET",6.167,"Was"
"C","Tyler Zeller",3000,"Chi@Bos 07:00PM ET",7.233,"Bos"
"SF","Chris Johnson",3000,"NY@Uta 09:00PM ET",3.071,"Uta"
"C","Miles Plumlee",3000,"LAC@Mil 08:00PM ET",4.467,"Mil"
"PG","Shelvin Mack",3000,"Atl@Dal 09:30PM ET",8.528,"Atl"
"PF","Kyle O'Quinn",3000,"NY@Uta 09:00PM ET",13.074,"NY"
"PF","Jonas Jerebko",3000,"Chi@Bos 07:00PM ET",8.917,"Bos"
"SG","Lamar Patterson",3000,"Atl@Dal 09:30PM ET",8.125,"Atl"
"SG","C.J. Wilcox",3000,"LAC@Mil 08:00PM ET",0.000,"LAC"
"SG","John Jenkins",3000,"Atl@Dal 09:30PM ET",6.400,"Dal"
"SF","Ryan Kelly",3000,"LAL@Min 08:00PM ET",11.821,"LAL"
"PF","Cory Jefferson",3000,"Orl@Pho 09:00PM ET",4.500,"Pho"
"PG","Troy Daniels",3000,"Mia@Cha 07:00PM ET",3.071,"Cha"
"C","Tibor Pleiss",3000,"NY@Uta 09:00PM ET",1.688,"Uta"
"PF","Cameron Bairstow",3000,"Chi@Bos 07:00PM ET",2.875,"Chi"
"C","Tarik Black",3000,"LAL@Min 08:00PM ET",9.844,"LAL"
"SG","Tim Hardaway Jr.",3000,"Atl@Dal 09:30PM ET",5.438,"Atl"
"SF","Anthony Brown",3000,"LAL@Min 08:00PM ET",2.500,"LAL"
"SF","Reggie Bullock",3000,"Mem@Det 07:30PM ET",1.604,"Det"
"PG","Pablo Prigioni",3000,"LAC@Mil 08:00PM ET",6.786,"LAC"
"PG","Russ Smith",3000,"Mem@Det 07:30PM ET",2.850,"Mem"
"SF","Jonathon Simmons",3000,"SA@Tor 07:30PM ET",9.969,"SA"
"SF","Devyn Marble",3000,"Orl@Pho 09:00PM ET",0.950,"Orl"
"PF","Adreian Payne",3000,"LAL@Min 08:00PM ET",9.135,"Min"
"PG","Marcelo Huertas",3000,"LAL@Min 08:00PM ET",11.000,"LAL"
"C","Salah Mejri",3000,"Atl@Dal 09:30PM ET",2.350,"Dal"
"PG","Ray McCallum",3000,"SA@Tor 07:30PM ET",3.682,"SA"
"PG","Bryce Cotton",3000,"Orl@Pho 09:00PM ET",0,"Pho"
"SG","Darrun Hilliard",3000,"Mem@Det 07:30PM ET",5.063,"Det"
"PG","Spencer Dinwiddie",3000,"Mem@Det 07:30PM ET",9.094,"Det"
"SF","Michael Kidd-Gilchrist",3000,"Mia@Cha 07:00PM ET",0,"Cha"
"PF","Johnny O'Bryant",3000,"LAC@Mil 08:00PM ET",9.113,"Mil"
"SG","Josh Richardson",3000,"Mia@Cha 07:00PM ET",3.417,"Mia"
"SF","K.J. McDaniels",3000,"Hou@Was 07:00PM ET",3.643,"Hou"
"SF","Branden Dawson",3000,"LAC@Mil 08:00PM ET",0,"LAC"
"SG","Norman Powell",3000,"SA@Tor 07:30PM ET",3.250,"Tor"
"PF","Jarnell Stokes",3000,"Mia@Cha 07:00PM ET",1.250,"Mia"
"SF","Sam Dekker",3000,"Hou@Was 07:00PM ET",1.083,"Hou"
"SG","R.J. Hunter",3000,"Chi@Bos 07:00PM ET",6.536,"Bos"
"SG","Jordan Adams",3000,"Mem@Det 07:30PM ET",9.500,"Mem"
"SF","Justin Anderson",3000,"Atl@Dal 09:30PM ET",4.313,"Dal"
"PF","Montrezl Harrell",3000,"Hou@Was 07:00PM ET",7.383,"Hou"
"SG","Archie Goodwin",3000,"Orl@Pho 09:00PM ET",8.455,"Pho"
"SF","Anthony Bennett",3000,"SA@Tor 07:30PM ET",4.000,"Tor"
"SF","Cleanthony Early",3000,"NY@Uta 09:00PM ET",2.214,"NY"
"PG","Delon Wright",3000,"SA@Tor 07:30PM ET",1.125,"Tor"
"PF","Jarell Martin",3000,"Mem@Det 07:30PM ET",0,"Mem"
"PF","Jordan Mickey",3000,"Chi@Bos 07:00PM ET",6.125,"Bos"
"PF","Bobby Portis",3000,"Chi@Bos 07:00PM ET",7.417,"Chi"
"PG","Terry Rozier",3000,"Chi@Bos 07:00PM ET",3.911,"Bos"
"PG","Tyler Ennis",3000,"LAC@Mil 08:00PM ET",7.972,"Mil"
"SG","James Young",3000,"Chi@Bos 07:00PM ET",3.850,"Bos"
"PG","Aaron Harrison",3000,"Mia@Cha 07:00PM ET",1.750,"Cha"
"PG","Dante Exum",3000,"NY@Uta 09:00PM ET",0,"Uta"
"SF","Bruno Caboclo",3000,"SA@Tor 07:30PM ET",0.000,"Tor"
"SF","Damien Inglis",3000,"LAC@Mil 08:00PM ET",4.800,"Mil"
"C","Walter Tavares",3000,"Atl@Dal 09:30PM ET",1.500,"Atl"
"SF","Damjan Rudez",3000,"LAL@Min 08:00PM ET",4.438,"Min"
"C","Cristiano Felicio",3000,"Chi@Bos 07:00PM ET",1.750,"Chi"
"SG","Mario Hezonja",3000,"Orl@Pho 09:00PM ET",6.514,"Orl"
"PG","Tyus Jones",3000,"LAL@Min 08:00PM ET",2.875,"Min"
"SF","Kelly Oubre Jr.",3000,"Hou@Was 07:00PM ET",4.365,"Was"
"SG","Rashad Vaughn",3000,"LAC@Mil 08:00PM ET",4.917,"Mil"
