"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SG","Damien Wilkins",3000,"Cha@Mia 07:30PM ET",0,"Cha"
"C","Nick Collison",3000,"SA@OKC 08:00PM ET",12.515,"OKC"
"PG","Kirk Hinrich",3000,"Chi@Bkn 07:30PM ET",12.132,"Chi"
"PG","Steve Blake",3000,"Uta@Det 07:30PM ET",12.250,"Det"
"SG","James Jones",3000,"Cle@Mem 08:00PM ET",7.763,"Cle"
"C","Chris Kaman",3000,"NO@Por 10:00PM ET",19.039,"Por"
"PG","John Lucas III",3000,"Cha@Mia 07:30PM ET",10.500,"Mia"
"PF","Chuck Hayes",3000,"LAC@Sac 10:00PM ET",5.784,"LAC"
"PF","Channing Frye",3000,"Was@Orl 07:00PM ET",16.803,"Orl"
"PF","Louis Amundson",3000,"NY@Mil 08:00PM ET",15.481,"NY"
"SF","Danny Granger",3000,"Uta@Det 07:30PM ET",11.435,"Det"
"SG","Alan Anderson",3000,"Was@Orl 07:00PM ET",14.584,"Was"
"C","Chris Andersen",3000,"Cha@Mia 07:30PM ET",15.263,"Mia"
"PG","Ronnie Price",3000,"Dal@Pho 10:00PM ET",15.959,"Pho"
"PF","Drew Gooden",3000,"Was@Orl 07:00PM ET",14.123,"Was"
"SF","Caron Butler",3000,"LAC@Sac 10:00PM ET",11.981,"Sac"
"SF","Tayshaun Prince",3000,"Min@LAL 10:30PM ET",15.931,"Min"
"SG","Rasual Butler",3000,"SA@OKC 08:00PM ET",13.597,"SA"
"SF","Steve Novak",3000,"SA@OKC 08:00PM ET",3.371,"OKC"
"PG","Nate Robinson",3000,"NO@Por 10:00PM ET",11.726,"NO"
"SG","Gary Neal",3000,"Was@Orl 07:00PM ET",16.569,"Was"
"PG","C.J. Watson",3000,"Was@Orl 07:00PM ET",21.101,"Orl"
"PG","Raymond Felton",3000,"Dal@Pho 10:00PM ET",7.930,"Dal"
"PF","Chris Copeland",3000,"NY@Mil 08:00PM ET",11.325,"Mil"
"C","Ryan Hollins",3000,"Cle@Mem 08:00PM ET",7.206,"Mem"
"PF","Boris Diaw",3000,"SA@OKC 08:00PM ET",20.020,"SA"
"C","Kendrick Perkins",3000,"NO@Por 10:00PM ET",10.740,"NO"
"PF","Udonis Haslem",3000,"Cha@Mia 07:30PM ET",11.379,"Mia"
"SG","Yakhouba Diawara",3000,"Cle@Mem 08:00PM ET",0,"Mem"
"SF","Cartier Martin",3000,"Uta@Det 07:30PM ET",3.739,"Det"
"PF","Charlie Villanueva",3000,"Dal@Pho 10:00PM ET",11.275,"Dal"
"PG","Tre Kelley",3000,"Cha@Mia 07:30PM ET",0,"Mia"
"PF","Anthony Tolliver",3000,"Uta@Det 07:30PM ET",12.822,"Det"
"SG","Sasha Vujacic",3000,"NY@Mil 08:00PM ET",0,"NY"
"PG","Toney Douglas",3000,"Ind@Tor 07:30PM ET",11.833,"Ind"
"PF","Carl Landry",3000,"Phi@Bos 07:30PM ET",13.121,"Phi"
"C","Sasha Kaun",3000,"Cle@Mem 08:00PM ET",0,"Cle"
"PG","Brian Roberts",3000,"Cha@Mia 07:30PM ET",13.052,"Cha"
"PF","Jason Smith",3000,"Was@Orl 07:00PM ET",16.866,"Orl"
"SG","Anthony Morrow",3000,"SA@OKC 08:00PM ET",17.679,"OKC"
"SG","Garrett Temple",3000,"Was@Orl 07:00PM ET",9.228,"Was"
"PF","Joel Anthony",3000,"Uta@Det 07:30PM ET",6.807,"Det"
"PG","Ramon Sessions",3000,"Was@Orl 07:00PM ET",13.905,"Was"
"PG","Bo McCalebb",3000,"NO@Por 10:00PM ET",0,"NO"
"SG","Reggie Williams",3000,"SA@OKC 08:00PM ET",3.788,"SA"
"SF","Martell Webster",3000,"Was@Orl 07:00PM ET",6.091,"Was"
"C","Chris Johnson",3000,"Cle@Mem 08:00PM ET",0,"Cle"
"SF","Luc Richard Mbah a Moute",3000,"LAC@Sac 10:00PM ET",21.201,"LAC"
"SF","Jeff Adrien",3000,"NO@Por 10:00PM ET",11.779,"NO"
"SF","Dante Cunningham",3000,"NO@Por 10:00PM ET",13.514,"NO"
"SG","Chris Douglas-Roberts",3000,"NO@Por 10:00PM ET",3.542,"NO"
"PF","Tyler Hansbrough",3000,"Cha@Mia 07:30PM ET",9.465,"Cha"
"PF","Josh McRoberts",3000,"Cha@Mia 07:30PM ET",11.809,"Mia"
"C","Aron Baynes",3000,"Uta@Det 07:30PM ET",13.297,"Det"
"SF","Alonzo Gee",3000,"NO@Por 10:00PM ET",8.595,"NO"
"PG","Dionte Christmas",3000,"Cle@Mem 08:00PM ET",0,"Cle"
"SF","Devin Sweetney",3000,"Den@Hou 08:00PM ET",0,"Den"
"C","Oleksiy Pecherov",3000,"Den@Hou 08:00PM ET",0,"Den"
"SF","Wesley Johnson",3000,"LAC@Sac 10:00PM ET",20.424,"LAC"
"SG","Wayne Ellington",3000,"Chi@Bkn 07:30PM ET",17.869,"Bkn"
"SF","Alex Stepheson",3000,"Cle@Mem 08:00PM ET",0,"Mem"
"SF","Chase Budinger",3000,"Ind@Tor 07:30PM ET",13.582,"Ind"
"C","Spencer Hawes",3000,"Cha@Mia 07:30PM ET",13.435,"Cha"
"SF","Quincy Pondexter",3000,"NO@Por 10:00PM ET",14.123,"NO"
"SG","Jodie Meeks",3000,"Uta@Det 07:30PM ET",17.500,"Det"
"PG","Ish Smith",3000,"Was@Orl 07:00PM ET",14.309,"Was"
"SF","Lance Thomas",3000,"NY@Mil 08:00PM ET",13.657,"NY"
"PF","Darrell Arthur",3000,"Den@Hou 08:00PM ET",14.168,"Den"
"PG","Donald Sloan",3000,"Chi@Bkn 07:30PM ET",16.797,"Bkn"
"SF","DaJuan Summers",3000,"NY@Mil 08:00PM ET",0,"NY"
"SG","Sonny Weems",3000,"Dal@Pho 10:00PM ET",0,"Pho"
"C","JaVale McGee",3000,"Dal@Pho 10:00PM ET",9.641,"Dal"
"C","Kleon Penn",3000,"Min@LAL 10:30PM ET",0,"Min"
"C","Keith Benson",3000,"Cha@Mia 07:30PM ET",0,"Mia"
"SG","Elijah Millsap",3000,"Uta@Det 07:30PM ET",13.766,"Uta"
"SF","Jeremy Evans",3000,"Dal@Pho 10:00PM ET",6.388,"Dal"
"SG","Marcus Simmons",3000,"Chi@Bkn 07:30PM ET",0,"Chi"
"PF","Omari Johnson",3000,"NO@Por 10:00PM ET",0,"Por"
"PG","Jerryd Bayless",3000,"NY@Mil 08:00PM ET",16.831,"Mil"
"PF","Justin Harper",3000,"Chi@Bkn 07:30PM ET",0,"Bkn"
"PF","Jon Leuer",3000,"Dal@Pho 10:00PM ET",9.903,"Pho"
"SG","E'Twaun Moore",3000,"Chi@Bkn 07:30PM ET",5.436,"Chi"
"SF","Kyle Singler",3000,"SA@OKC 08:00PM ET",12.581,"OKC"
"C","Cole Aldrich",3000,"LAC@Sac 10:00PM ET",17.320,"LAC"
"SG","Marcus Thornton",3000,"Den@Hou 08:00PM ET",12.979,"Hou"
"SG","James Anderson",3000,"LAC@Sac 10:00PM ET",0,"Sac"
"SG","Julyan Stone",3000,"SA@OKC 08:00PM ET",0,"OKC"
"PF","J.J. Hickson",3000,"Den@Hou 08:00PM ET",17.945,"Den"
"SF","Austin Daye",3000,"Cle@Mem 08:00PM ET",8.164,"Cle"
"C","Robert Sacre",3000,"Min@LAL 10:30PM ET",12.011,"LAL"
"SG","Jordan Crawford",3000,"Chi@Bkn 07:30PM ET",0,"Chi"
"C","DeJuan Blair",3000,"Was@Orl 07:00PM ET",4.828,"Was"
"C","Lavoy Allen",3000,"Ind@Tor 07:30PM ET",14.504,"Ind"
"C","Jeff Withey",3000,"Uta@Det 07:30PM ET",6.284,"Uta"
"PF","JaMychal Green",3000,"Cle@Mem 08:00PM ET",5.069,"Mem"
"SF","Luke Babbitt",3000,"NO@Por 10:00PM ET",7.988,"NO"
"C","Tyler Zeller",3000,"Phi@Bos 07:30PM ET",20.392,"Bos"
"SF","Chris Johnson",3000,"Uta@Det 07:30PM ET",11.371,"Uta"
"PF","Andrew Nicholson",3000,"Was@Orl 07:00PM ET",9.000,"Orl"
