"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SG","Vince Carter",3000,"Pho@Mem 03:30PM ET",10.333,"Mem"
"C","Nick Collison",3000,"Sac@OKC 07:00PM ET",9.438,"OKC"
"SG","Alan Anderson",3000,"Dal@Was 06:00PM ET",0,"Was"
"PG","Ronnie Price",3000,"Pho@Mem 03:30PM ET",9.000,"Pho"
"PF","Drew Gooden",3000,"Dal@Was 06:00PM ET",11.542,"Was"
"SF","Caron Butler",3000,"Sac@OKC 07:00PM ET",5.469,"Sac"
"SF","Steve Novak",3000,"Sac@OKC 07:00PM ET",4.750,"OKC"
"PF","Joel Anthony",3000,"LAL@Det 06:00PM ET",6.000,"Det"
"PF","Jason Thompson",3000,"GS@Bkn 06:00PM ET",6.100,"GS"
"C","Aron Baynes",3000,"LAL@Det 06:00PM ET",10.238,"Det"
"C","Andrea Bargnani",3000,"GS@Bkn 06:00PM ET",8.544,"Bkn"
"SG","Jodie Meeks",3000,"LAL@Det 06:00PM ET",2.000,"Det"
"PG","Donald Sloan",3000,"GS@Bkn 06:00PM ET",2.500,"Bkn"
"SG","Sonny Weems",3000,"Pho@Mem 03:30PM ET",4.500,"Pho"
"C","JaVale McGee",3000,"Dal@Was 06:00PM ET",9.300,"Dal"
"SF","Jeremy Evans",3000,"Dal@Was 06:00PM ET",4.839,"Dal"
"SF","Kyle Singler",3000,"Sac@OKC 07:00PM ET",5.500,"OKC"
"SG","James Anderson",3000,"Sac@OKC 07:00PM ET",5.167,"Sac"
"C","Robert Sacre",3000,"LAL@Det 06:00PM ET",4.000,"LAL"
"C","DeJuan Blair",3000,"Dal@Was 06:00PM ET",6.393,"Was"
"PF","Quincy Acy",3000,"Sac@OKC 07:00PM ET",6.182,"Sac"
"SF","Willie Reed",3000,"GS@Bkn 06:00PM ET",15.000,"Bkn"
"SG","Ian Clark",3000,"GS@Bkn 06:00PM ET",7.279,"GS"
"SG","John Jenkins",3000,"Dal@Was 06:00PM ET",6.063,"Dal"
"SF","Ryan Kelly",3000,"LAL@Det 06:00PM ET",11.792,"LAL"
"PF","Cory Jefferson",3000,"Pho@Mem 03:30PM ET",4.500,"Pho"
"C","Tarik Black",3000,"LAL@Det 06:00PM ET",9.844,"LAL"
"SF","Duje Dukan",3000,"Sac@OKC 07:00PM ET",0,"Sac"
"SF","Anthony Brown",3000,"LAL@Det 06:00PM ET",2.500,"LAL"
"SF","Josh Huestis",3000,"Sac@OKC 07:00PM ET",0,"OKC"
"SF","Reggie Bullock",3000,"LAL@Det 06:00PM ET",1.600,"Det"
"PG","Russ Smith",3000,"Pho@Mem 03:30PM ET",2.850,"Mem"
"SG","Markel Brown",3000,"GS@Bkn 06:00PM ET",5.917,"Bkn"
"PF","Eric Moreland",3000,"Sac@OKC 07:00PM ET",3.900,"Sac"
"PG","Marcelo Huertas",3000,"LAL@Det 06:00PM ET",10.844,"LAL"
"C","Salah Mejri",3000,"Dal@Was 06:00PM ET",2.350,"Dal"
"PG","Bryce Cotton",3000,"Pho@Mem 03:30PM ET",0,"Pho"
"SG","Darrun Hilliard",3000,"LAL@Det 06:00PM ET",5.750,"Det"
"PG","Spencer Dinwiddie",3000,"LAL@Det 06:00PM ET",11.333,"Det"
"PF","James Michael McAdoo",3000,"GS@Bkn 06:00PM ET",4.267,"GS"
"SF","Sergey Karasev",3000,"GS@Bkn 06:00PM ET",2.028,"Bkn"
"SG","Jordan Adams",3000,"Pho@Mem 03:30PM ET",9.500,"Mem"
"SF","Justin Anderson",3000,"Dal@Was 06:00PM ET",4.550,"Dal"
"PF","Mitch McGary",3000,"Sac@OKC 07:00PM ET",3.792,"OKC"
"SG","Archie Goodwin",3000,"Pho@Mem 03:30PM ET",8.455,"Pho"
"PF","Jarell Martin",3000,"Pho@Mem 03:30PM ET",0,"Mem"
"PG","Cameron Payne",3000,"Sac@OKC 07:00PM ET",2.781,"OKC"
"SF","Kelly Oubre Jr.",3000,"Dal@Was 06:00PM ET",4.729,"Was"
"PF","Kevon Looney",3000,"GS@Bkn 06:00PM ET",0,"GS"
"PF","Chris McCullough",3000,"GS@Bkn 06:00PM ET",0,"Bkn"
